 GRIDCODE,CVIDE,Fu,USs4ginMUNICIPIO (m2)
       65699 ,        2001 ,   0.00000000     ,   87681408.0    
       65700 ,        2001 ,   0.00000000     ,   87681408.0    
       65701 ,        2001 ,   0.00000000     ,   87681408.0    
       65702 ,        2001 ,   0.00000000     ,   87681408.0    
       65703 ,        2001 ,   0.00000000     ,   87681408.0    
       65704 ,        2001 ,   0.00000000     ,   87681408.0    
       65705 ,        2001 ,   0.00000000     ,   87681408.0    
       66042 ,        2001 ,   0.00000000     ,   87681408.0    
       66043 ,        2001 ,   0.00000000     ,   87681408.0    
       66044 ,        2001 ,   0.00000000     ,   87681408.0    
       66045 ,        2001 ,   0.00000000     ,   87681408.0    
       66046 ,        2001 ,   0.00000000     ,   87681408.0    
       66047 ,        2001 ,   0.00000000     ,   87681408.0    
       66048 ,        2001 ,   0.00000000     ,   87681408.0    
       66049 ,        2001 ,   0.00000000     ,   87681408.0    
       66050 ,        2001 ,   0.00000000     ,   87681408.0    
       66051 ,        2001 ,   0.00000000     ,   87681408.0    
       66052 ,        2001 ,   0.00000000     ,   87681408.0    
       66053 ,        2001 ,   0.00000000     ,   87681408.0    
       66054 ,        2001 ,   0.00000000     ,   87681408.0    
       66055 ,        2001 ,   0.00000000     ,   87681408.0    
       66056 ,        2001 ,   0.00000000     ,   87681408.0    
       66057 ,        2001 ,   0.00000000     ,   87681408.0    
       66394 ,        2001 ,   0.00000000     ,   87681408.0    
       66395 ,        2001 ,   0.00000000     ,   87681408.0    
       66396 ,        2001 ,   0.00000000     ,   87681408.0    
       66397 ,        2001 ,   0.00000000     ,   87681408.0    
       66398 ,        2001 ,   0.00000000     ,   87681408.0    
       66399 ,        2001 ,   0.00000000     ,   87681408.0    
       66400 ,        2001 ,   0.00000000     ,   87681408.0    
       66401 ,        2001 ,   0.00000000     ,   87681408.0    
       66402 ,        2001 ,   0.00000000     ,   87681408.0    
       66403 ,        2001 ,   0.00000000     ,   87681408.0    
       66404 ,        2001 ,   0.00000000     ,   87681408.0    
       66405 ,        2001 ,   0.00000000     ,   87681408.0    
       66406 ,        2001 ,   0.00000000     ,   87681408.0    
       66407 ,        2001 ,   0.00000000     ,   87681408.0    
       66408 ,        2001 ,   0.00000000     ,   87681408.0    
       66409 ,        2001 ,   0.00000000     ,   87681408.0    
       66746 ,        2001 ,   0.00000000     ,   87681408.0    
       66747 ,        2001 ,   0.00000000     ,   87681408.0    
       66748 ,        2001 ,   0.00000000     ,   87681408.0    
       66749 ,        2001 ,   0.00000000     ,   87681408.0    
       66750 ,        2001 ,   0.00000000     ,   87681408.0    
       66751 ,        2001 ,   0.00000000     ,   87681408.0    
       66752 ,        2001 ,   0.00000000     ,   87681408.0    
       66753 ,        2001 ,   0.00000000     ,   87681408.0    
       66754 ,        2001 ,   0.00000000     ,   87681408.0    
       66755 ,        2001 ,   0.00000000     ,   87681408.0    
       66756 ,        2001 ,   0.00000000     ,   87681408.0    
       66757 ,        2001 ,   0.00000000     ,   87681408.0    
       66758 ,        2001 ,   0.00000000     ,   87681408.0    
       66759 ,        2001 ,   0.00000000     ,   87681408.0    
       66760 ,        2001 ,   0.00000000     ,   87681408.0    
       66761 ,        2001 ,   0.00000000     ,   87681408.0    
       67098 ,        2001 ,   0.00000000     ,   87681408.0    
       67099 ,        2001 ,   0.00000000     ,   87681408.0    
       67100 ,        2001 ,   0.00000000     ,   87681408.0    
       67101 ,        2001 ,   0.00000000     ,   87681408.0    
       67102 ,        2001 ,   0.00000000     ,   87681408.0    
       67103 ,        2001 ,   0.00000000     ,   87681408.0    
       67104 ,        2001 ,   0.00000000     ,   87681408.0    
       67105 ,        2001 ,   0.00000000     ,   87681408.0    
       67106 ,        2001 ,   0.00000000     ,   87681408.0    
       67107 ,        2001 ,   0.00000000     ,   87681408.0    
       67108 ,        2001 ,   0.00000000     ,   87681408.0    
       67109 ,        2001 ,   0.00000000     ,   87681408.0    
       67110 ,        2001 ,   0.00000000     ,   87681408.0    
       67111 ,        2001 ,   0.00000000     ,   87681408.0    
       67112 ,        2001 ,   0.00000000     ,   87681408.0    
       67113 ,        2001 ,   0.00000000     ,   87681408.0    
       67452 ,        2001 ,   0.00000000     ,   87681408.0    
       67453 ,        2001 ,   0.00000000     ,   87681408.0    
       67454 ,        2001 ,   0.00000000     ,   87681408.0    
       67455 ,        2001 ,   0.00000000     ,   87681408.0    
       67456 ,        2001 ,   0.00000000     ,   87681408.0    
       67457 ,        2001 ,   0.00000000     ,   87681408.0    
       67458 ,        2001 ,   0.00000000     ,   87681408.0    
       67459 ,        2001 ,   0.00000000     ,   87681408.0    
       67460 ,        2001 ,   0.00000000     ,   87681408.0    
       67461 ,        2001 ,   0.00000000     ,   87681408.0    
       67462 ,        2001 ,   0.00000000     ,   87681408.0    
       67463 ,        2001 ,   0.00000000     ,   87681408.0    
       67464 ,        2001 ,   0.00000000     ,   87681408.0    
       67465 ,        2001 ,   0.00000000     ,   87681408.0    
       67466 ,        2001 ,   0.00000000     ,   87681408.0    
       67804 ,        2001 ,   0.00000000     ,   87681408.0    
       67805 ,        2001 ,   0.00000000     ,   87681408.0    
       67806 ,        2001 ,   0.00000000     ,   87681408.0    
       67807 ,        2001 ,   0.00000000     ,   87681408.0    
       67808 ,        2001 ,   0.00000000     ,   87681408.0    
       67809 ,        2001 ,   0.00000000     ,   87681408.0    
       67810 ,        2001 ,   0.00000000     ,   87681408.0    
       67811 ,        2001 ,   0.00000000     ,   87681408.0    
       67812 ,        2001 ,   0.00000000     ,   87681408.0    
       67813 ,        2001 ,   0.00000000     ,   87681408.0    
       67814 ,        2001 ,   0.00000000     ,   87681408.0    
       67815 ,        2001 ,   0.00000000     ,   87681408.0    
       67816 ,        2001 ,   0.00000000     ,   87681408.0    
       67817 ,        2001 ,   0.00000000     ,   87681408.0    
       67818 ,        2001 ,   0.00000000     ,   87681408.0    
       67819 ,        2001 ,   0.00000000     ,   87681408.0    
       68158 ,        2001 ,   0.00000000     ,   87681408.0    
       68159 ,        2001 ,   0.00000000     ,   87681408.0    
       68160 ,        2001 ,   0.00000000     ,   87681408.0    
       68161 ,        2001 ,   0.00000000     ,   87681408.0    
       68162 ,        2001 ,   0.00000000     ,   87681408.0    
       68163 ,        2001 ,   0.00000000     ,   87681408.0    
       68164 ,        2001 ,   0.00000000     ,   87681408.0    
       68165 ,        2001 ,   0.00000000     ,   87681408.0    
       68166 ,        2001 ,   0.00000000     ,   87681408.0    
       68167 ,        2001 ,   0.00000000     ,   87681408.0    
       68168 ,        2001 ,   0.00000000     ,   87681408.0    
       68169 ,        2001 ,   0.00000000     ,   87681408.0    
       68170 ,        2001 ,   0.00000000     ,   87681408.0    
       68511 ,        2001 ,   0.00000000     ,   87681408.0    
       68512 ,        2001 ,   0.00000000     ,   87681408.0    
       68513 ,        2001 ,   0.00000000     ,   87681408.0    
       68514 ,        2001 ,   0.00000000     ,   87681408.0    
       68515 ,        2001 ,   0.00000000     ,   87681408.0    
       68516 ,        2001 ,   0.00000000     ,   87681408.0    
       68517 ,        2001 ,   0.00000000     ,   87681408.0    
       68518 ,        2001 ,   0.00000000     ,   87681408.0    
       68519 ,        2001 ,   0.00000000     ,   87681408.0    
       68520 ,        2001 ,   0.00000000     ,   87681408.0    
       68521 ,        2001 ,   0.00000000     ,   87681408.0    
       68522 ,        2001 ,   0.00000000     ,   87681408.0    
       68523 ,        2001 ,   0.00000000     ,   87681408.0    
       68864 ,        2001 ,   0.00000000     ,   87681408.0    
       68865 ,        2001 ,   0.00000000     ,   87681408.0    
       68866 ,        2001 ,   0.00000000     ,   87681408.0    
       68867 ,        2001 ,   0.00000000     ,   87681408.0    
       68868 ,        2001 ,   0.00000000     ,   87681408.0    
       68869 ,        2001 ,   0.00000000     ,   87681408.0    
       68870 ,        2001 ,   0.00000000     ,   87681408.0    
       68871 ,        2001 ,   0.00000000     ,   87681408.0    
       68872 ,        2001 ,   0.00000000     ,   87681408.0    
       68873 ,        2001 ,   0.00000000     ,   87681408.0    
       68874 ,        2001 ,   0.00000000     ,   87681408.0    
       68875 ,        2001 ,   0.00000000     ,   87681408.0    
       68876 ,        2001 ,   0.00000000     ,   87681408.0    
       69217 ,        2001 ,   5.95463160E-03 ,   87681408.0    
       69218 ,        2001 ,   0.00000000     ,   87681408.0    
       69219 ,        2001 ,   0.00000000     ,   87681408.0    
       69220 ,        2001 ,   0.00000000     ,   87681408.0    
       69221 ,        2001 ,   0.00000000     ,   87681408.0    
       69222 ,        2001 ,   0.00000000     ,   87681408.0    
       69223 ,        2001 ,   0.00000000     ,   87681408.0    
       69224 ,        2001 ,   0.00000000     ,   87681408.0    
       69225 ,        2001 ,   0.00000000     ,   87681408.0    
       69226 ,        2001 ,   0.00000000     ,   87681408.0    
       69227 ,        2001 ,   0.00000000     ,   87681408.0    
       69228 ,        2001 ,   0.00000000     ,   87681408.0    
       69229 ,        2001 ,   4.26677521E-03 ,   87681408.0    
       69568 ,        2001 ,   0.00000000     ,   87681408.0    
       69569 ,        2001 ,   0.00000000     ,   87681408.0    
       69570 ,        2001 ,   0.00000000     ,   87681408.0    
       69571 ,        2001 ,   0.00000000     ,   87681408.0    
       69572 ,        2001 ,   0.00000000     ,   87681408.0    
       69573 ,        2001 ,   0.00000000     ,   87681408.0    
       69574 ,        2001 ,   0.00000000     ,   87681408.0    
       69575 ,        2001 ,   0.00000000     ,   87681408.0    
       69576 ,        2001 ,   0.00000000     ,   87681408.0    
       69577 ,        2001 ,   0.00000000     ,   87681408.0    
       69578 ,        2001 ,   0.00000000     ,   87681408.0    
       69579 ,        2001 ,   0.00000000     ,   87681408.0    
       69580 ,        2001 ,   0.00000000     ,   87681408.0    
       69581 ,        2001 ,   0.00000000     ,   87681408.0    
       69582 ,        2001 ,   0.00000000     ,   87681408.0    
       69583 ,        2001 ,   0.00000000     ,   87681408.0    
       69921 ,        2001 ,   0.00000000     ,   87681408.0    
       69922 ,        2001 ,   1.42166652E-02 ,   87681408.0    
       69923 ,        2001 ,   0.00000000     ,   87681408.0    
       69924 ,        2001 ,   0.00000000     ,   87681408.0    
       69925 ,        2001 ,   0.00000000     ,   87681408.0    
       69926 ,        2001 ,   0.00000000     ,   87681408.0    
       69927 ,        2001 ,   0.00000000     ,   87681408.0    
       69928 ,        2001 ,   0.00000000     ,   87681408.0    
       69929 ,        2001 ,   0.00000000     ,   87681408.0    
       69930 ,        2001 ,   0.00000000     ,   87681408.0    
       69931 ,        2001 ,   0.00000000     ,   87681408.0    
       69932 ,        2001 ,   0.00000000     ,   87681408.0    
       69933 ,        2001 ,   0.00000000     ,   87681408.0    
       69934 ,        2001 ,   0.00000000     ,   87681408.0    
       69935 ,        2001 ,   0.00000000     ,   87681408.0    
       69936 ,        2001 ,   0.00000000     ,   87681408.0    
       70273 ,        2001 ,   0.00000000     ,   87681408.0    
       70274 ,        2001 ,   9.70644131E-03 ,   87681408.0    
       70275 ,        2001 ,   5.18831834E-02 ,   87681408.0    
       70276 ,        2001 ,   0.00000000     ,   87681408.0    
       70277 ,        2001 ,   0.00000000     ,   87681408.0    
       70278 ,        2001 ,   0.00000000     ,   87681408.0    
       70279 ,        2001 ,   0.00000000     ,   87681408.0    
       70280 ,        2001 ,   0.00000000     ,   87681408.0    
       70281 ,        2001 ,   0.00000000     ,   87681408.0    
       70282 ,        2001 ,   0.00000000     ,   87681408.0    
       70283 ,        2001 ,   0.00000000     ,   87681408.0    
       70284 ,        2001 ,   0.00000000     ,   87681408.0    
       70285 ,        2001 ,   0.00000000     ,   87681408.0    
       70286 ,        2001 ,   0.00000000     ,   87681408.0    
       70287 ,        2001 ,   0.00000000     ,   87681408.0    
       70288 ,        2001 ,   0.00000000     ,   87681408.0    
       70627 ,        2001 ,   4.19533113E-03 ,   87681408.0    
       70628 ,        2001 ,   3.07704434E-02 ,   87681408.0    
       70629 ,        2001 ,   0.00000000     ,   87681408.0    
       70630 ,        2001 ,   0.00000000     ,   87681408.0    
       70631 ,        2001 ,   0.00000000     ,   87681408.0    
       70632 ,        2001 ,   0.00000000     ,   87681408.0    
       70633 ,        2001 ,   0.00000000     ,   87681408.0    
       70634 ,        2001 ,   0.00000000     ,   87681408.0    
       70635 ,        2001 ,   0.00000000     ,   87681408.0    
       70636 ,        2001 ,   0.00000000     ,   87681408.0    
       70637 ,        2001 ,   0.00000000     ,   87681408.0    
